1-350,,Original works,,,,,
1,,Opera,,,,,
1,O1,Don Sanche (Le château de l'amour),vv ch orch,,1824–25,Stage,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
90/10a,M6/1,Der Gang um Mitternacht (Ich schreite mit dem Geist),mch,,1841–43?,"Choral, secular",No.4 of Sechs Männerchöre; 1st version of S.90/10b
90/10b,M6/2,Der Gang um Mitternacht (Ich schreite mit dem Geist),ten mch,,1860,"Choral, secular",No.10 of Für Männergesang; 2nd version of S.90/10a
90/11a,M35/1,Festlied zu Schillers Jubelfeier 10 November 1859,bar mch,,1859,"Choral, secular",1st version of S.90/11b
90/11b,M35/2,Festlied zu Schillers Jubelfeier 10 November 1859,bar mch,,1860,"Choral, secular",No.11 of Für Männergesang; 2nd version of S.90/11a
90/12a,M13/1,Gottes ist der Orient,mch,B major,1842,"Choral, secular",No.4 of Vierstimmige Männergesänge; 1st version of S.90/12b
90/12b,M13/2,Gottes ist der Orient,mch,A major,1860–61,"Choral, secular",No.12 of Für Männergesang; 2nd version of S.90/12a
91/1,M36/1,Das Lied der Begeisterung (A lelkesedés dala),mch,,1871,"Choral, secular",1st version of S.91/2; German and Hungarian text
91/2,M36/2,Das Lied der Begeisterung (Was nützt mir der Erde reichstes Gut),mch org,,1874,"Choral, secular",2nd version of S.91/1; German text nly
92,—,Carl August weilt mit uns (Festgesang zur Enthüllung des Carl-August-Denkmals in Weimar),fch br timp,,1875,"Choral, secular",fanfare arr. for pf as S.542b
93/1,L17a,Magyar király-dal (Ungarisches Königslied),mch,,1883,"Choral, secular",arr. of S.340
93/2,L17b,Magyar király-dal (Ungarisches Königslied),ch,,1883,"Choral, secular",arr. of S.340
93/3,L17c,Magyar király-dal (Ungarisches Königslied),mch pf,,1883,"Choral, secular",arr. of S.340
93/4,L17d,Magyar király-dal (Ungarisches Königslied),ch pf,,1883,"Choral, secular",arr. of S.340
93/5,L17e,Magyar király-dal (Ungarisches Königslied),mch orch,,1883,"Choral, secular",arr. of S.340
93/6,L17f,Magyar király-dal (Ungarisches Königslied),ch orch,,1883,"Choral, secular",arr. of S.340
93/7,L17g,Magyar király-dal (Ungarisches Königslied),cch,,1883,"Choral, secular",arr. of S.340
94,M38,Gruss (Glück auf),mch,,1885,"Choral, secular",
95-119,,Orchestral works,,,,,
95-107,,Symphonic poems,,,,,
95,G1,Ce qu'on entend sur la montagne,orch,,"1848–49, rev. 1850, 1854","Orchestral, symphonic poem",arr. for pf4h as S.589; arr. for 2pf as S.635; see also S.261a
,,(Symphonic Poem No.1),,,,,
96,G2,Tasso: Lamento e Trionfo,orch,,"1849, rev. 1850–51, 1854","Orchestral, symphonic poem",arr. for pf4h as S.590; arr. for 2pf as S.636; see also S.112/3
,,(Symphonic Poem No.2),,,,,
97,G3,Les préludes,orch,,1850–55,"Orchestral, symphonic poem","based on projected overture to S.80b; arr. for pf4h as S.591, for 2pf as S.637; for pf as S.511a"
,,(Symphonic Poem No.3),,,,,
98,G9,Orpheus,orch,,1853–54,"Orchestral, symphonic poem","arr. for pf as S.511b, for pf4h as S.592. for 2pf as S.638, for org as S.672a; see also S.167d"
,,(Symphonic Poem No.4),,,,,
99,G6,,orch,,1855,"Orchestral, symphonic poem","based on overture to S.69; arr. for pf4h as S.593, for 2pf as S.639"
,,Prometheus(Symphonic Poem No.5),,,,,
100,G7,Mazeppa,orch,,1851–54,"Orchestral, symphonic poem","partly based on S.139/4; arr. for pf as S.511c, for pf4h as S.594, for 2pf as S.640"
,,(Symphonic Poem No.6),,,,,
101,G10,Festklänge,orch,,"1853, rev. 1861","Orchestral, symphonic poem","arr. for pf as S.511d, for pf4h as S.595, for 2pf as S.641"
,,(Symphonic Poem No.7),,,,,
102,G4,Héroïde funèbre,orch,,1854–56,"Orchestral, symphonic poem","based on 1st movement of S.690; arr. for pf4h as S.596a, for 2pf as S.642"
,,(Symphonic Poem No.8),,,,,
103,G13,Hungaria,orch,,1854,"Orchestral, symphonic poem","arr. for pf as S.511e, for pf4h as S.596, for 2pf as S.643"
,,(Symphonic Poem No.9),,,,,
104,G22,Hamlet,orch,,1858,"Orchestral, symphonic poem","arr. for pf4h as S.597, for 2pf as S.644"
,,(Symphonic Poem No.10),,,,,
105,G17,Hunnenschlacht,orch,,1855–57,"Orchestral, symphonic poem","arr. for pf4h as S.596b, for 2pf as S.645"
,,(Symphonic Poem No.11),,,,,
106,G15,Die Ideale,orch,,1856–57,"Orchestral, symphonic poem","arr. for pf4h as S.596c, for 2pf as S.646"
,,(Symphonic Poem No.12),,,,,
107,G38,Von der Wiege bis zum Grabe (From the Cradle to the Grave),orch,,1881–82,"Orchestral, symphonic poem","arr. for pf as S.512, for pf4h as S.598; see also S.133"
,,(Symphonic Poem No.13),,,,,
108-119,,Other orchestral works,,,,,
108,G12,Faust Symphony (Eine Faust-Symphonie),orch (+ ten mch),,"1854, 1857–61, 1880",Orchestral,arr. for 2pf as S.647; 2nd movement arr. for pf as S.513
109,G14,Dante Symphony (Eine Symphonie zu Dantes Divina Commedia),orch,,1855–56,Orchestral,themes re-used in S.182a?; arr. for 2pf as S.648; partially arr. for org/harm as S.672b; see also S.167f
110,G16,Episoden aus Lenau's Faust (2):,orch,,1856–61?,Orchestral,
110/1,G16/1,Der nächtliche Zug,orch,,1856–61?,Orchestral,arr. for pf4h as S.599/1; for pf as S.513a
110/2,G16/2,Der Tanz in der Dorfschenke (Mephisto Waltz),orch,,1856–61?,Orchestral,arr. of S.514
111,G37,Mephisto Waltz No.2 (Zweiter Mephisto-Walzer),orch,,1880–81,Orchestral,arr. of S.515
112,G25,Odes funèbres (3):,orch,,1860–66,Orchestral,
112/1,G25/1,Les morts,orch (+ mch),,1860,Orchestral,arr. for pf as S.516; for pf4h as S.601; for org as S.268/2
112/2,G25/2,La notte,orch,,1860–64,Orchestral,arr. for pf as S.516a; for pf4h as S.602; for vn pf as S.377a
112/3,G25/3,Le triomphe funèbre du Tasse,orch,,1866,Orchestral,"epilogue to S.96; arr. for pf as S.517, for pf4h as S.602/3; also for 2pf as S.757(?)"
113/1,G28/1,Boze co? Polsk?,orch,,1863,Orchestral,based on an old Polish song [formerly S.709]; 1st version of S.113/2; arr. for pf4h as S.604/1
113/2,G28/2,Salve Polonia (Interludium aus dem Oratorium St. Stanislaus),orch,,1884,Orchestral,"interlude to S.688; 2nd version of S.113/1; arr. for pf as S.518, for pf4h as S.604/2"
113a,G27,Légendes (2):,orch,,1863,Orchestral,arr. of S.175
113a/1,G27/1,St François d'Assise: la prédication aux oiseaux,orch,,1863,Orchestral,arr. of S.175/1
113a/2,G27/2,St François de Paule: marchant sur les flots,orch,,1863,Orchestral,arr. of S.175/2
114,G20,Künstlerfestzug zur Schillerfeier 1859,orch,,1857–59,Orchestral,uses themes from S.70/3; arr. for pf as S.520; arr. for pf4h as S.605
115,G5,Festmarsch zur Goethe-Jubiläumfeier,orch,,1857,Orchestral,based on S.227; arr. for pf as S.522; arr. for pf4h as S.606
116,G23,Festmarsch nach Motiven von E.H.z.S.-C.-G.,orch,,1858–59,Orchestral,"based on themes from the opera Diana von Solang by Ernst II, Duke of Saxe-Coburg-Gotha; arr. for pf as S.522; for pf4h as S.607"
117,G29,Rákóczi-Marsch,orch,,1863–67,Orchestral,"based on S.244/15; arr. for pf as S.244a, S.244b; arr. for pf4h as S.608; arr. for 2pf as S.652a"
118,G33,Ungarischer Marsch zur Krönungsfeier in Ofen-Pest am 8. Juni 1867,orch,,1870,Orchestral,arr. for pf as S.523; arr. for pf4h as S.609
119,G35,Ungarischer Sturmmarsch (Hungarian Battle March),orch,,1875,Orchestral,"based on S.232; arr. for pf as S.524, for pf4h as S.610"
120-126a,,Pianoforte and orchestra,,,,,
120,H2,Grande fantaisie symphonique (u?ber Themen aus Hector Berlioz’ Le?lio),pf orch,,1834,"Orchestral, piano","based on themes from Lélio, ou le retour à la vie, H.55 by Hector Berlioz; not orchestrated by Liszt"
121,H1,Malédiction,pf str,E minor,1833,"Orchestral, piano",
121a,H3,De Profundis (Psaume instrumentale),pf orch,,1834–35,"Orchestral, piano",formerly S.691; unfinished
122,H9,Fantasie über Motive aus Beethovens Ruinen von Athen,pf orch,,1852,"Orchestral, piano","based on S.388b, using themes from Die Ruinen von Athen, Op.113 by Ludwig van Beethoven; arr. for 2pf as S.649, for pf as S.389; themes also used in S.388"
123,H12,Fantasie über ungarische Volksmelodien,pf orch,,1846–52,"Orchestral, piano",based on S.244/14
124,H4,Piano Concerto No.1,pf orch,E? major,1835–56,"Orchestral, piano",arr. for 2pf as S.650
125,H6,Piano Concerto No.2,pf orch,A major,1849–61,"Orchestral, piano",based on S.524a; arr. for 2pf as S.651
125a,Q6,Piano Concerto [No.3],pf orch,E? major,1835–39,"Orchestral, piano",unfinished; performing version realized by Jay Rosenblatt
126/1,H8,Totentanz,pf orch,,1847–53,"Orchestral, piano",1st version of S.126/2; published in altered form by Busoni; original score unpublished (in private collection)
126/2,H8,Totentanz,pf orch,,1859–64?,"Orchestral, piano","2nd version of S.126/2; arr. for pf as S.525, for 2pf as S.652"
126a#,W14,Concerto in the Hungarian Style,pf orch,,,"Orchestral, piano",not by Liszt (see Ungarische Zigeunerweisen by Sophie Menter)
126b-135,,"Chamber music, etc.",,,,,
126b,D1,Waltzes (2):,vn pf,,1823–25?,Chamber,
126b/1,D1/1,Waltz,vn pf,A major,1823–25?,Chamber,
126b/2,D1/2,"Waltz aus dem Ballet ""Die Amazonen""",vn pf,A major,1823–25?,Chamber,based on a theme from the ballet Die Amazonen by Robert von Gallenberg; arr. for pf as S.126b
127,D3,"Duo (Sonata) [""sur des thèmes polonais""]",vn pf,C? minor,1835,Chamber,"based on No.2 of the Mazurkas, Op.6 by Frederic Chopin"
128,D4,"Grand Duo Concertant (sur la romance de M. Lafont, ""Le marin"")",vn pf,,1849?,Chamber,
129,D12,Epithalam (zu Eduard Reményis Vermählungsfeier),vn pf,,1872,Chamber,arr. for pf as S.526; arr. for pf4h as S.611 [?]
130a,D13a,Elegy No.1,hp vc pf harm,,1874,Chamber,"arr. of S.196; see also S.130b, S.130c, S.612"
130b,D13b,Elegy No.1,vc pf,,1874,Chamber,"arr. of S.196; see also S.130a, S.130c, S.612"
130c,D13c,Elegy No.1,vn pf (+ harm),,1874,Chamber,"arr. of S.196; see also S.130a, S.130b, S.612"
131,D14,Elegy No.2,vc pf,,1877–78,Chamber,arr. of S.197; see also S.131bis
131bis,D14,Elegy No.2,vn pf,,1877–78,Chamber,arr. of S.197; see also S.131
132a,D16a,Romance oubliée,va pf,,1880,Chamber,"arr. of S.527; see also S.132b, S.132c"
132b,D16b,Romance oubliée,vn pf,,1880,Chamber,"arr. of S.527; see also S.132a, S.132c"
132c,D16c,Romance oubliée,vc pf,,1880,Chamber,"arr. of S.527; see also S.132a, S.132b"
133,S61,Die Wiege (The Cradle),4vn,,1881?,Chamber,arr. from the 1st movement of S.107; unpublished (in private collection)
134,D19/2,La lugubre gondola (Die Trauer-Gondel),vc pf,,1882–83,Chamber,arr. of S.200/1
134bis,D19/1,La lugubre gondola (Die Trauer-Gondel),vn pf,,1885,Chamber,arr. of S.200/2
135,D20,Am Grabe Richard Wagners,2vn va vc (+ hp),,1883,Chamber,"using theme from the Prelude of S.6; arr. for pf as S.202, for org as S.267"
136-268a,,"Pianoforte, two hands",,,,,
136-146,,Studies,,,,,
136,A8,Étude en douze exercices:,pf,,1826,"Piano, etude",published as Op.6; originally intended as 1st series of 48 pieces (with S.136a); rev. as S.137
136/1,A8/1,(Allegro con fuoco),pf,C major,1826,"Piano, etude",rev. as S.137/1
136/2,A8/2,(Allegro non molto),pf,A minor,1826,"Piano, etude",rev. as S.137/2
136/3,A8/3,(Allegro sempre legato),pf,F major,1826,"Piano, etude",rev. as S.137/3
136/4,A8/4,(Allegretto),pf,D minor,1826,"Piano, etude",rev. as S.137/4
136/5,A8/5,(Moderato),pf,B? major,1826,"Piano, etude",rev. as S.137/5
136/6,A8/6,(Molto agitato),pf,G minor,1826,"Piano, etude",rev. as S.137/6
136/7,A8/7,(Allegretto con molto espressione),pf,E? major,1826,"Piano, etude",rev. as S.137/7
136/8,A8/8,(Allegro con spirito),pf,C minor,1826,"Piano, etude",rev. as S.137/8
136/9,A8/9,(Allegro grazioso),pf,A? major,1826,"Piano, etude",rev. as S.137/9
136/10,A8/10,(Moderato),pf,F minor,1826,"Piano, etude",rev. as S.137/10
136/11,A8/11,(Allegro grazioso),pf,D? major,1826,"Piano, etude",rev. as S.137/11
136/12,A8/12,(Allegro non troppo),pf,B? minor,1826,"Piano, etude",rev. as S.137/12
136a,A8/13,Preludio (Allegro maestoso),pf,F? major,1826?,"Piano, etude",intended for 2nd series of 48 pieces (with S.136)
137,A39,Grandes études:,pf,,1837,"Piano, etude",based on S.136; rev. as S.139
137/1,A39/1,(Presto),pf,C major,1837,"Piano, etude",based on S.136/1; rev. as S.139/1
137/2,A39/2,(Molto vivace),pf,A minor,1837,"Piano, etude",based on S.136/2; rev. as S.139/2
137/3,A39/3,(Poco adagio),pf,F major,1837,"Piano, etude",based on S.136/3; rev. as S.139/3
137/4,A39/4,(Allegro patetico),pf,D minor,1837,"Piano, etude","based on S.136/4; rev. as S.138, S.139/4"
137/5,A39/5,(Egualmente),pf,B? major,1837,"Piano, etude",based on S.136/5; rev. as S.139/5
137/6,A39/6,(Largo patetico),pf,G minor,1837,"Piano, etude",based on S.136/6; rev. as S.139/6
137/7,A39/7,(Allegro deciso),pf,E? major,1837,"Piano, etude",based on S.136/7; rev. as S.139/7
137/8,A39/8,(Presto strepitoso),pf,C minor,1837,"Piano, etude",based on S.136/8; rev. as S.139/8
137/9,A39/9,(Andantino),pf,A? major,1837,"Piano, etude",based on S.136/9; rev. as S.139/9
137/10,A39/10,(Presto molto agitato),pf,F minor,1837,"Piano, etude",based on S.136/10; rev. as S.139/10
137/11,A39/11,(Lento assai),pf,D? major,1837,"Piano, etude",based on S.136/11; rev. as S.139/11
137/12,A39/12,(Andantino),pf,B? minor,1837,"Piano, etude",based on S.136/12; rev. as S.139/12
138,A172/4,Mazeppa,pf,D minor,1840,"Piano, etude",based on S.137/4; rev. as S.139/4
139,A172,Études d'exécution transcendante (12 Transcendental Etudes):,pf,,1851,"Piano, etude",based on S.137
139/1,A172/1,Preludio,pf,C major,1851,"Piano, etude",based on S.137/1
139/2,A172/2,[Fusées] (Molto vivace),pf,A minor,1851,"Piano, etude",based on S.137/2
139/3,A172/3,Paysage,pf,F major,1851,"Piano, etude",based on S.137/3
139/4,A172/4,Mazeppa,pf,D minor,1851,"Piano, etude","based on S.137/4, S.138"
139/5,A172/5,Feux-follets (Irrlichter),pf,B? major,1851,"Piano, etude",based on S.137/5
139/6,A172/6,Vision,pf,G minor,1851,"Piano, etude",based on S.137/6
139/7,A172/7,Eroica,pf,E? major,1851,"Piano, etude",based on S.137/7
139/8,A172/8,Wilde Jagd,pf,C minor,1851,"Piano, etude",based on S.137/8
139/9,A172/9,Ricordanza,pf,A? major,1851,"Piano, etude",based on S.137/9
139/10,A172/10,[Appassionata] (Allegro agitato molto),pf,F minor,1851,"Piano, etude",based on S.137/10
139/11,A172/11,Harmonies du soir,pf,D? major,1851,"Piano, etude",based on S.137/11; themes re-used in S.166o
139/12,A172/12,Chasse-neige,pf,B minor,1851,"Piano, etude",based on S.137/12
140,A52,Études d'exécution transcendante d'après Paganini:,pf,,1838,"Piano, etude","based on themes from 24 Caprices for Solo Violin, Op.1 and Violin Concerto No.2, Op.7 by Niccolò Paganini; 1st version of S.141"
140/1,A52/1,Tremolo,pf,G minor,1838,"Piano, etude","1st version of S.140/1a, S.141/1"
140/1a,A52/1,Tremolo,pf,G minor,1838,"Piano, etude","2nd version of S.140, S.141/1 (incorporating No.2 of 6 Concert Etudes after Paganini Caprices, Op.10 by Robert Schumann"
140/2,A52/2,Octave,pf,E? major,1838,"Piano, etude",1st version of S.141/2
140/3,A52/3,Campanella,pf,A? minor,1838,"Piano, etude",1st version of S.141/3
140/4a,A52/4a,Arpeggio,pf,E major,1838,"Piano, etude","1st version of S.140/4b, S.141/4"
140/4b,A52/4b,Arpeggio,pf,E major,1838,"Piano, etude","2nd version of S.140/4a, S.141/4"
140/5,A52/5,La chasse,pf,E major,1838,"Piano, etude","1st version of S.140/5a, S.141/5"
140/5a,A52/5,La chasse,pf,E major,1838,"Piano, etude","2nd version of S.140/5, S.141/5"
140/6,A52/6,Tema con Variazioni,pf,A minor,1838,"Piano, etude",1st version of S.141/6
141,A173,Grandes études de Paganini:,pf,,1851,"Piano, etude","based on themes from 24 Caprices for Solo Violin, Op.1 and Violin Concerto No.2, Op.7 by Niccolò Paganini; 2nd version of S.140"
141/1,A173/1,Preludio (Andante). Etude (Non troppo lento),pf,G minor,1851,"Piano, etude","2nd version of S.140/1, S.140/1a"
141/2,A173/2,(Andante),pf,E? major,1851,"Piano, etude",2nd version of S.140/2
141/3,A173/3,La campanella (Allegretto),pf,G? minor,1851,"Piano, etude",2nd version of S.140/3
141/4,A173/4,(Vivo),pf,E major,1851,"Piano, etude","3rd version of S.140/4a, S.140/4b"
141/5,A173/5,(Allegretto),pf,E major,1851,"Piano, etude","3rd version of S.140/5, S.140/5a"
141/6,A173/6,(Quasi presto),pf,A minor,1851,"Piano, etude",2nd version of S.140/6
141/6bis,—,"Album Leaf (""Introduction to the Grande Étude de Paganini No 6"")",pf,,1884,"Piano, etude",
142,A63a,Morceau de salon (Étude de perfectionnement),pf,,1840,"Piano, etude",1st version of S.143
143,A63b,Ab irato (Étude de perfectionnement),pf,,1852,"Piano, etude",2nd version of S.142
144,A118,3 Études de concert (3):,pf,,1845–49,"Piano, etude",
144/1,A118/1,Il lamento,pf,A? major,1845–49,"Piano, etude",
144/2,A118/2,La leggierezza,pf,F minor,1845–49,"Piano, etude",
144/3,A118/3,Un sospiro,pf,D? major,1845–49,"Piano, etude",
144/3bis,A118/3,Two additional cadenzas to Un Sospiro,pf,D? major,1848?,"Piano, etude",
145,A218,Konzertetüden (Concert-Studies) (2):,pf,,1862,"Piano, etude",
145/1,A218/1,Waldesrauschen (Forest Murmurs),pf,A? major,1862,"Piano, etude",
145/2,A218/2,Gnomenreigen (Gnomes' Round Dance),pf,A major–C?minor,1862,"Piano, etude",
146,A242,Technische Studien (Technical Studies),pf,,1868–73,"Piano, etude",68 studies in 3 books
147-254,,Various original works,,,,,
147,A1,Variation on a Waltz by Diabelli (Variation über einen Walzer von Diabelli),pf,C major,1822,"Piano, original",contribution to the album Vaterländischer Künstlerverein
147a#,—,Variationen über Romanze aus Joseph von Méhul,pf,,,"Piano, original",spurious (by Franz Xaver Wolfgang Mozart); see S.997
148,A3,Variations (8),pf,A? major,1824,"Piano, original",published as Op.1
149,A4,Variations brillantes sur un thème de Rossini (7),pf,,1824,"Piano, original",published as Op.2
150,A5,Impromptu brillant sur des thèmes de Rossini et Spontini,pf,,1824,"Piano, original","published as Op.3; using themes from Armida and La donna del lago by Gioachino Rossini, and Fernand Cortez and Olimpie by Gaspare Spontini"
151,A6,Allegro di bravura,pf,E? minor,1824–25,"Piano, original",published as Op.4/1; arr. for orch as S.700a(?)
151a,—,Adagio non troppo,pf,,1824?,"Piano, original",
152,A7,Rondo di bravura,pf,E minor,1824–25,"Piano, original",published as Op.4/2
152a,—,Klavierstück,pf,A? major,1824–27?,"Piano, original",
153,A9,Scherzo (Allegro molto quasi presto),pf,G minor,1827,"Piano, original",
153a,—,Marche funèbre,pf,,1827,"Piano, original",
153b,Q3,Grand solo caractèristique d'apropos une chansonette de Panseron,pf,,1830–32,"Piano, original",formerly S.754a; unpublished (in private collection)
154,A18,Harmonies poétiques et religieuses I,pf,,1833–34,"Piano, original","1st version of S.172a/8, S.173/4"
155,A19,Apparitions,pf,,1834,"Piano, original",
155/1,A19/1,(Senza lentezza quasi Allegretto),pf,F? major,1834,"Piano, original",
155/2,A19/2,(Vivamanete),pf,A minor,1834,"Piano, original",
155/3,A19/3,Fantaisie sur une valse de François Schubert (Molto agitato ed appassionato),pf,,1834,"Piano, original","based on No.33 of 36 Originaltänze, D.365 by Franz Schubert"
155a,A27a,Airs Suisses (3),pf,,1835–36,"Piano, original","published as Op.10; 1st version of S.156/17–19, S.156a"
155a/1,A27a/1,Improvisata sur le Ranz des vaches (Départ pour les Alpes),pf,,1835–36,"Piano, original","1st version of S.156/17, S.156a/1"
155a/2,A27a/2,Nocturne sur le Chant Montagnard,pf,,1835–36,"Piano, original","1st version of S.156/18, S.156a/2"
155a/3,A27a/3,Rondeau sur le Ranz des chèvres,pf,,1835–36,"Piano, original","1st version of S.156/19, S.156a/3"
156,A40a,Album d'un voyageur,pf,,1837–38,"Piano, original",
,,I. Impressions et Poésies,,,,,
156/1,A40a/1,Lyon,pf,C major,1837–38,"Piano, original",
156/2,A40a/2a,Le lac de Wallenstadt,pf,A? major,1837–38,"Piano, original",1st version of S.160/2
156/3,A40a/2b,Au bord d'une source,pf,A? major,1837–38,"Piano, original","1st version of S.160/4, S.160/4bis"
156/4,A40a/3,Les cloches de G[enève],pf,B major,1837–38,"Piano, original",1st version of S.160/9
156/5,A40a/4,Vallée d'Obermann,pf,E minor,1837–38,"Piano, original",1st version of S.160/6
156/6,A40a/5,La chapelle de Guilaume Tell,pf,C major,1837–38,"Piano, original",1st version of S.160/1
156/7,A40a/6,Psaume (de l'église á Genève),pf,F major,1837–38,"Piano, original",
